score,iteration,sift_nOctaveLayers,sift_sigma,min_match_count,sift_contrastThreshold,sift_edgeThreshold,good_matches_threshold,ransac_reproj_threshold
29,33,3,0.5539424082149214,36,0.0699356472912319,11.876232686039689,0.6197985846074718,3.196089065412134
29,33,7,1.1792546386173022,40,0.06546950644401564,8.232483453980956,0.72068903661984,5.705997844101104
28,33,4,0.46368177001830024,45,0.05740959495605544,7.578147771734354,0.6660183596211713,5.986624816943696
28,33,6,0.5332467385594117,43,0.03878041344175244,7.5009887700585605,0.6043016701537891,4.458094034410458
28,33,3,0.4178385020018624,47,0.033238567259910035,11.195125566797778,0.6600420846583218,6.03972017849677
28,33,4,1.1301122117732736,33,0.06111155215356044,8.329719058479636,0.6290063384214446,6.637218087124445
28,33,6,0.4643059218760664,37,0.022477804793091395,8.41549026469006,0.7502580065469947,3.3893672366526273
28,33,3,1.1743749008551827,41,0.044497810695149756,10.929584461246684,0.6438627635744465,6.427769882403082
28,33,4,0.936355909795681,42,0.04892196896194441,8.510858759034782,0.6195668261724908,5.727323917731013
28,33,5,0.6076059570006362,48,0.06492974578269702,9.705126689074397,0.622724940604409,6.301169389091458
28,33,4,0.4490248959880792,50,0.043444342334026505,9.869243890511383,0.6680997045799247,4.966366334320846
27,33,5,0.4783000191398607,42,0.044785979744606935,9.699122634731616,0.640441563528231,3.3282150187452477
27,33,3,0.8629887480533308,38,0.06220455865812377,9.828740177608479,0.7093753988653263,6.761198964299647
27,33,4,1.1576392759500551,42,0.031730508044628944,10.462606537629362,0.6406497145584632,4.430264448014638
27,33,4,1.116982320696716,40,0.04490835336624669,11.308857664407828,0.6240697459987424,4.027165550177182
27,33,4,1.1341536934164531,48,0.04503261681334117,11.7675175759381,0.6796065121780478,3.37604209480587
27,33,4,1.0675296093492306,34,0.05790361927320674,7.581567636004456,0.6270783587495382,5.089526546424693
27,33,6,0.48659490059994415,34,0.02706367873947471,10.86464628971947,0.6944150605949571,6.487574885410433
27,33,3,1.15842479017766,40,0.02915057595158857,11.534120698448005,0.6027360448718785,5.15492117042056
27,33,5,0.4552004060798391,36,0.05302539578600801,8.05328150572414,0.7176633347856574,3.047686426658683
27,33,3,0.4338776850204198,37,0.041246643607760536,11.931328804064616,0.6322888544787355,4.572495325364574
27,33,3,0.8331306287038952,38,0.052017069226480514,7.264727652652484,0.6077729843524818,4.746774504281222
27,33,3,0.9558320647215527,44,0.048150510597586384,9.112059510942984,0.642536362110446,3.5750122237486908
27,33,3,0.996252684671184,49,0.04963483030950525,10.341924819663653,0.6862366935314484,3.1245259285714093
27,33,4,0.4249160698031865,39,0.02312160209720398,9.505620174913439,0.6633142386680565,6.611210558059613
27,33,5,0.458745401962846,49,0.025927777379034227,10.034923940601843,0.7147443168344708,3.86927996281092
27,33,3,1.160624727528492,45,0.03539912279925363,11.821141777123652,0.6485279455863167,6.510707279595085
27,33,3,1.1160851051026182,33,0.06585665185501904,10.63158322524023,0.6866211539702458,4.460738788115881
27,33,3,0.9421392923626676,41,0.04893589300461826,11.945384253078704,0.6216775356276857,4.503445601214684
27,33,4,1.1294847846547946,44,0.05741249574230056,11.398478615006287,0.6679957649720906,6.285653308627671
26,33,4,1.1002183991401897,46,0.03439310209927458,7.561123576998445,0.6500539916895585,3.845690890829002
26,33,6,0.666981574706369,42,0.06950973595245297,8.157108161186034,0.6045783680377508,5.211694383118692
26,33,7,0.7019729990342658,46,0.06816946257754863,7.350626372043177,0.7726200750851836,3.369777587021397
26,33,4,0.9251228587260713,36,0.0586573211265987,7.647198214705135,0.623661320881247,4.468608033980772
26,33,3,0.7320641370728332,48,0.0627913644611093,8.098470622340681,0.6300079031708917,4.975549210820464
26,33,4,0.8319022643936587,48,0.06676073245647478,9.197005603931704,0.6202833896894627,6.047664671476285
26,33,4,1.0611585768061453,30,0.05968025789684686,8.427638865910883,0.703474040499498,4.255002361641085
26,33,7,0.5861669963121241,50,0.06123932186693805,11.969157308951996,0.6669362635785725,5.350015438766658
26,33,3,0.7032920727801951,47,0.06828952037068726,10.460593679061962,0.6521406719251825,5.901512761488742
26,33,4,1.0831470646959591,46,0.04794117797468894,11.930557904169188,0.7319295492149692,6.021219917949016
26,33,3,1.0256663159628525,35,0.021398303925254047,10.420564234869694,0.6908971728758297,5.026023085783972
26,33,5,0.5578839165803006,46,0.05590686766373715,9.875714289087483,0.6253978630899009,3.7309887912133775
26,33,4,1.036057364804691,43,0.03596878664350022,12.705201078380675,0.6014757226571262,5.044321482014823
26,33,5,0.5243742903323395,50,0.03017588729585684,7.581322084064584,0.6500274028309182,6.551653742205753
26,33,5,0.4686792943854761,44,0.04217424525125983,7.488884647774444,0.6777196738379513,5.571428846602229
26,33,3,0.44310990281691975,44,0.06254100611895881,9.062835803276101,0.7059200808927343,4.951545233054784
26,33,5,0.4620589635039375,40,0.026814001993616186,9.987989661336993,0.6685956259733066,3.3180240671491217
25,33,6,0.5266066687095986,36,0.061258779925514914,7.621422015009856,0.6373330807443562,4.317980571885045
25,33,5,0.9771776865681767,42,0.0680523657594178,11.290951101822486,0.6262869920094204,3.7080588777918875
